,fighter,final_elo
1921,Carlos Huachin,1471.4707693731177
1922,Viviane Araujo,1516.79753954718
1923,Felicia Spencer,1508.0960183131847
1924,Derrick Krantz,1473.1993219102696
1925,Austin Hubbard,1473.7439819970887
1926,Charles Jourdain,1494.4257481324985
1927,Michel Pereira,1592.015152684328
1928,Sung Bin Jo,1481.9019092432197
1929,Sergey Khandozhko,1519.4366598485872
1930,Rostem Akman,1470.7488703669103
1931,Bea Malecki,1512.6143435424522
1932,Duda Santana,1484.0
1933,Danilo Belluardo,1468.0661178732219
1934,Grigory Popov,1466.8699175806832
1935,Deron Winn,1483.6819510205448
1936,Amanda Ribas,1545.462786871302
1937,Journey Newson,1457.3549648992223
1938,Dalcha Lungiambula,1451.4403231070771
1939,Dequan Townsend,1438.9619832520484
1940,Julia Avila,1509.4042233378464
1941,Nohelin Hernandez,1470.824953377755
1942,Wellington Turman,1461.5265516002157
1943,Brianna Fortino,1500.9556602908715
1944,John Allan,1470.1904500094297
1945,Gabriel Silva,1469.6693219743233
1946,Domingo Pilarte,1469.036259695475
1947,Yoshinori Horie,1484.742235545051
1948,Cole Williams,1470.7999895914124
1949,Miranda Granger,1465.5016308421523
1950,Hannah Goldy,1455.4332871745357
1951,Eduardo Garagorri,1487.1853411973955
1952,Rodolfo Vieira,1543.8860271524234
1953,Ciryl Gane,1620.475682108464
1954,Raphael Pessoa,1484.7320692327594
1955,Kazula Vargas,1470.8406168721333
1956,Khama Worthy,1481.9271850757416
1957,Mizuki,1514.0242756052562
1958,Da Woon Jung,1495.492927366281
1959,Khadis Ibragimov,1440.9479388985028
1960,Alatengheili,1543.0695485833999
1961,Batgerel Danaa,1483.851279121736
1962,Karol Rosa,1549.7444460423144
1963,Lara Procopio,1485.9775278448808
1964,JunYong Park,1570.2916122049892
1965,Liana Jojua,1465.7962499127455
1966,Ottman Azaitar,1497.4934915762806
1967,Fares Ziam,1563.3210779171216
1968,Lerone Murphy,1609.4468904574849
1969,Tristan Connelly,1487.0391270280468
1970,Miles Johns,1556.6418202602295
1971,Hunter Azure,1501.3625136316832
1972,Askar Askarov,1537.5746494472612
1973,Vanessa Melo,1471.723580191534
1974,Ariane Carnelossi,1515.185500182898
1975,Tyson Nam,1476.193745274802
1976,Mark Madsen,1532.9118434244194
1977,Makhmud Muradov,1529.9824040624517
1978,Giga Chikadze,1586.7628972432499
1979,Jack Shore,1554.4913762011704
1980,Yorgan De Castro,1466.6499290751335
1981,Justin Tafa,1502.379342601958
1982,Zarah Fairn,1441.1708557500433
1983,Maki Pitolo,1439.0404179242532
1984,Brad Riddell,1515.9162934233714
1985,Jamie Mullarkey,1491.2651153348297
1986,Bruno Silva,1504.1984734424425
1987,Miguel Baeza,1484.2512072433256
1988,Ben Sosoli,1484.5777272794771
1989,Jonathan Pearce,1516.3971694693475
1990,Diana Belbita,1456.6198704346486
1991,Sean Woodson,1572.9719988753855
1992,Tanner Boser,1498.5703913122684
1993,Sean Brady,1602.767297392033
1994,Brendan Allen,1624.8483289502115
1995,Don'Tale Mayes,1491.249859378851
1996,Loma Lookboonmee,1555.7999903460122
1997,Shamil Gamzatov,1500.139546244694
1998,Abubakar Nurmagomedov,1501.280293737593
1999,Roman Kopylov,1534.7109639579483
2000,Tracy Cortez,1559.6939238281147
2001,Isabela de Padua,1482.5957556955877
2002,Andre Muniz,1564.2177103578706
2003,Antonio Arroyo,1453.4488387339156
2004,Billy Quarantillo,1527.2086110358616
2005,Jacob Kilburn,1468.0
2006,Joe Solecki,1532.4342548001437
2007,Mallory Martin,1466.6455164613985
2008,Chase Hooper,1542.0546312202794
2009,Punahele Soriano,1497.4152305243163
2010,Omar Morales,1481.8004157989478
2011,Ode Osbourne,1467.2710690404272
2012,Aleksa Camur,1466.9783372341697
2013,Jamahal Hill,1570.1431583640283
2014,Herbert Burns,1468.7302492687252
2015,Nate Landwehr,1535.6587608683656
2016,Tony Gravely,1499.1553872760837
2017,Youssef Zalal,1526.2231423922963
2018,Austin Lingo,1484.114217278164
2019,Khaos Williams,1565.150475675153
2020,Brok Weaver,1484.065813761434
2021,Daniel Rodriguez,1562.1597302083371
2022,Shanna Young,1470.0873457450602
2023,Josh Culibao,1486.4653258163921
2024,Norma Dumont,1596.2807278748846
2025,Darrick Minner,1475.8805916823346
2026,Kyler Phillips,1558.418557715356
2027,Steve Garcia,1562.8313646852666
2028,TJ Brown,1473.2691704710267
2029,Spike Carlyle,1483.3886499492135
2030,Aalon Cruz,1468.736306793522
2031,Jamall Emmers,1488.017397356743
2032,David Dvorak,1496.6629530941811
2033,Philipe Lins,1535.1613632906203
2034,Ike Villanueva,1437.5089981384479
2035,Rodrigo Nascimento,1534.1300491266757
2036,Irwin Rivera,1486.868653354562
2037,Gabe Green,1487.1856559670857
2038,Brandon Royval,1575.2984207014495
2039,Christian Aguilera,1484.7199563304848
2040,Anthony Ivy,1469.0275888474837
2041,Mariya Agapova,1469.6073052307513
2042,Gustavo Lopez,1487.6704034995632
2043,Zarrukh Adashev,1469.0107769570707
2044,Justin Jaynes,1454.0038156371634
2045,Max Rohskopf,1483.369746777676
2046,Kyle Daukaus,1473.626784759414
2047,Jason Witt,1471.124132007265
2048,Kay Hansen,1468.0661832347098
2049,Jinh Yu Frey,1440.4509876560276
2050,Jiri Prochazka,1546.4718697584472
2051,Roman Bogatov,1488.126802596745
2052,Maxim Grishin,1486.2358882019407
2053,Zhalgas Zhumagulov,1427.3213128213126
2054,Mounir Lazzez,1502.219609114365
2055,Modestas Bukauskas,1505.315287812531
2056,Andreas Michailidis,1468.792563426495
2057,Khamzat Chimaev,1636.783348894785
2058,Roman Dolidze,1577.7398638694235
2059,Amir Albazi,1575.4465230499445
2060,Malcolm Gordon,1457.6467588332073
2061,Carlos Felipe,1516.303823646611
2062,Rhys McKee,1441.645911831884
2063,Tom Aspinall,1618.021688079107
2064,Niklas Stolze,1453.6987377400364
2065,John Castaneda,1519.796583438749
2066,Jai Herbert,1496.2446620596145
2067,Nate Maness,1542.74948507808
2068,Johnny Munoz,1469.0465870633684
2069,Vince Cachero,1468.0638974682836
2070,Cody Durden,1528.5834595545412
2071,Alexander Munoz,1486.8532063567864
2072,Peter Barrett,1470.0079414082868
2073,Ali AlQaisi,1467.3584524778157
2074,Joaquin Buckley,1598.1190400678806
2075,Danny Chavez,1484.2876170906368
2076,Chris Daukaus,1506.7138393929872
2077,Parker Porter,1494.5688435699008
2078,Kai Kamaka,1481.959964867244
2079,Tony Kelley,1501.9720790544995
2080,Jordan Wright,1450.6227372966744
2081,Matthew Semelsberger,1498.5769239335832
2082,Carlton Minus,1468.371433709617
2083,Timur Valiev,1517.774944824534
2084,Trevin Jones,1457.4802347130603
2085,Bill Algeo,1502.9965487675233
2086,Impa Kasanganay,1498.7757773750952
2087,Austin Springer,1485.083847601562
2088,Ray Rodriguez,1473.1714515822941
2089,Kevin Croom,1458.001276236012
2090,Alexandr Romanov,1540.4087403029348
2091,Roque Martinez,1452.0630909239658
2092,Sarah Alpar,1468.5024858553481
2093,TJ Laramie,1470.2441426943933
2094,Jerome Rivera,1437.729273740026
2095,Ludovit Klein,1576.2103225017584
2096,William Knight,1481.1813540300077
2097,Danilo Marques,1495.51611274017
2098,Cameron Else,1467.9388752622076
2099,Dusko Todorovic,1481.71909613558
2100,Nassourdine Imavov,1590.3621163112634
2101,Jordan Williams,1455.2477024896525
2102,Dricus Du Plessis,1640.091286598975
2103,Alan Baudot,1454.6679736102449
2104,Ilia Topuria,1637.1522380044871
2105,Stephanie Egger,1485.5864586696587
2106,Tagir Ulanbekov,1545.3715027597818
2107,KB Bhullar,1469.2804459294696
2108,Guram Kutateladze,1503.3516554235532
2109,Mateusz Gamrot,1577.7733745470075
2110,Mark Striegl,1472.160477189491
2111,Phil Hawes,1493.5258676549583
2112,Jacob Malkoun,1520.0049893345188
2113,Liliya Shakirova,1485.0455471383484
2114,Shavkat Rakhmonov,1607.1126449278647
2115,Miranda Maverick,1558.1396266625225
2116,Charlie Ontiveros,1455.8305423004163
2117,Adrian Yanez,1556.4697031452974
2118,Victor Rodriguez,1468.1000312672961
2119,Kevin Natividad,1454.1496667051451
2120,Jamey Simmons,1470.619812217345
2121,Ramiz Brahimaj,1483.6918988749364
2122,Kanako Murata,1483.0700649959806
2123,Cory McKenna,1495.6988853878981
2124,Sasha Palatnikov,1482.3991669280347
2125,Louis Cosce,1469.4282057787043
2126,Jared Gooden,1460.804892602454
2127,Dustin Stoltzfus,1462.0900553532513
2128,Josh Parisian,1453.8534944642604
2129,Jordan Leavitt,1514.1060896958131
2130,Sam Hughes,1496.3649609536756
2131,Jimmy Flick,1483.6285189851867
2132,Tafon Nchukwi,1465.3336132121956
2133,Jamie Pickett,1426.5613054914
2134,Joselyne Edwards,1510.9914783569193
2135,Francisco Figueiredo,1497.3672513266208
2136,Mason Jones,1484.8680182832636
2137,Umar Nurmagomedov,1597.1606823810337
2138,Sergey Morozov,1517.3418862082335
2139,Manon Fiorot,1611.3739863869414
2140,Victoria Leonardo,1456.824384804911
2141,Gaetano Pirrello,1470.445076675571
2142,Michael Chandler,1509.6499493344468
2143,Manel Kape,1523.5315973219244
2144,Phil Rowe,1507.1479288061928
2145,Jared Vanderaa,1428.7125083042888
2146,Casey O'Neill,1539.2477518593053
2147,Drako Rodriguez,1466.69375637997
2148,Ronnie Lawrence,1514.5428790409667
2149,Carlos Ulberg,1578.851151287998
2150,Uros Medic,1532.289425675843
2151,Marcelo Rojo,1454.9823918635789
2152,Rafa Garcia,1511.007607461252
2153,Gloria de Paula,1467.4814949244967
2154,Montserrat Conejo Ruiz,1468.7631443634205
2155,Cheyanne Vlismas,1499.0665624284763
2156,Jesse Strader,1469.4817605442952
2157,JP Buys,1440.3783714714305
2158,Harry Hunsucker,1454.1558257061643
2159,Fabio Cherant,1453.4848973531068
2160,Luis Saldana,1514.1169852949565
2161,Ignacio Bahamondes,1549.480096676757
2162,Loopy Godinez,1528.5465748809115
2163,Dakota Bush,1468.193686017146
2164,Pat Sabatini,1555.3120816051949
2165,Rongzhu,1469.0405120183157
2166,Liang Na,1438.4043829243496
2167,Jeff Molina,1544.3996432578408
2168,Aoriqileng,1486.7927118555108
2169,Luana Pinheiro,1509.7971528622963
2170,Carlston Harris,1531.9205211689102
2171,Tucker Lutz,1468.9035370672937
2172,Chris Barnett,1484.9246439393887
2173,Shayilan Nuerdanbieke,1494.0706362891017
2174,Juancamilo Ronderos,1470.1083666532093
2175,Rafael Alves,1473.9223961784958
2176,Gregory Rodrigues,1575.6642761664552
2177,Kamuela Kirk,1484.4330570294273
2178,Tabatha Ricci,1563.4042341677311
2179,Terrance McKinney,1510.5357322392535
2180,Jeremiah Wells,1529.4383397761462
2181,Kris Moutinho,1469.333702409554
2182,Preston Parsons,1489.7126129651908
2183,Elise Reed,1502.0285252147778
2184,Melsik Baghdasaryan,1529.1560044295222
2185,Collin Anglin,1469.3140341958485
2186,Orion Cosce,1482.6020203112998
2187,Melissa Gatto,1514.7714075026822
2188,Saidyokub Kakhramonov,1518.8581015954433
2189,Josiane Nunes,1510.9224960963568
2190,Bryan Battle,1571.0915623290302
2191,Gilbert Urbina,1485.3424530968007
2192,Ricky Turcios,1497.8445350746156
2193,Brady Hiestand,1531.9599839126083
2194,Andre Petroski,1565.8906000174804
2195,Micheal Gillmore,1467.9509981601082
2196,Vanessa Demopoulos,1527.5884946105668
2197,Mana Martinez,1496.5597196514477
2198,Liudvik Sholinian,1469.9904886930635
2199,Paddy Pimblett,1594.6014745724121
2200,Mandy Bohm,1481.500723682133
2201,Erin Blanchfield,1580.474058010042
2202,Brandon Jenkins,1470.1738694527214
2203,Nick Maximov,1499.334114230055
2204,Cody Brundage,1489.0412270600536
2205,Martin Sano,1484.6737153904216
2206,Mike Breeden,1473.2968688784686
2207,Silvana Gomez Juarez,1468.3243434084684
2208,Erick Gonzalez,1456.40728349273
2209,Istela Nunes,1439.1016144841235
2210,Maria Oliveira,1467.4086773878612
2211,David Onama,1532.8801368120803
2212,Daniel Lacerda,1425.530973360281
2213,Zviad Lazishvili,1484.6740163802328
2214,Albert Duraev,1502.5668737043793
2215,Benoit Saint Denis,1540.3989393969803
2216,Allan Nascimento,1518.0781507357235
2217,Alex Pereira,1638.7578517541954
2218,Ian Machado Garry,1622.2574362267942
2219,Bruno Souza,1469.3512702712444
2220,CJ Vergara,1482.7373503842205
2221,Chris Curtis,1538.5688002345967
2222,Natan Levy,1498.9159042820136
2223,Darian Weeks,1454.2341161728439
2224,Viacheslav Borshchev,1502.3517696180645
2225,Joseph Holmes,1467.9550715772357
2226,Joanderson Brito,1550.4625670493924
2227,Andre Fialho,1462.7798150244155
2228,Michael Morales,1584.916279031826
2229,Saimon Oliveira,1468.792715070594
2230,Jack Della Maddalena,1614.4780295817081
2231,Pete Rodriguez,1484.65313728881
2232,Genaro Valdez,1452.1251818670735
2233,Jasmine Jasudavicius,1546.5568935574752
2234,Victor Henry,1539.7306972942376
2235,Tresean Gore,1486.1410147414863
2236,Chidi Njokuani,1513.2909306366441
2237,Denys Bondar,1453.5909769996942
2238,Jailton Almeida,1594.6574982184402
2239,AJ Dobson,1470.793399337712
2240,Blood Diamond,1454.2159794794477
2241,Nikolas Motta,1503.3806878345194
2242,Jay Perrin,1453.5630677025556
2243,Christian Rodriguez,1532.8695542987082
2244,Chad Anheliger,1499.9406196794023
2245,Armen Petrosyan,1501.816335925044
2246,Ramona Pascual,1454.2182806268193
2247,Carlos Hernandez,1484.6313958515984
2248,Victor Altamirano,1465.496064010571
2249,AJ Fletcher,1473.2866923040306
2250,Azamat Murzakanov,1565.7195952238064
2251,Javid Basharat,1530.5585418726096
2252,Muhammad Mokaev,1601.821701988759
2253,Aliaskhab Khizriev,1516.0
2254,Denis Tiuliulin,1443.189450278827
2255,Mike Malott,1534.282423335481
2256,Piera Rodriguez,1497.56715259384
2257,Daniel Santos,1518.1615345267655
2258,Josh Fremd,1470.9820944552087
2259,Ange Loosa,1499.0687498524956
2260,Caio Borralho,1606.576217443281
2261,Gadzhi Omargadzhiev,1468.683355846009
2262,Martin Buday,1554.8973111369337
2263,Trey Ogden,1517.8086181071023
2264,Dean Barry,1483.263693206478
2265,Evan Elder,1499.5200503663245
2266,Yohan Lainesse,1468.207053712323
2267,Cameron VanCamp,1468.2465785752834
2268,Kleydson Rodrigues,1470.7659610842222
2269,Fernie Garcia,1439.0960775298136
2270,Manuel Torres,1529.2351874310593
2271,Jake Hadley,1483.9140407418538
2272,Tatsuro Taira,1571.1719915601075
2273,Carlos Candelario,1467.9675786085306
2274,Lucas Almeida,1502.5148911315125
2275,Karine Silva,1562.0912725010774
2276,Askar Mozharov,1484.7492798486849
2277,Rinat Fakhretdinov,1582.0091636496174
2278,Dan Argueta,1470.2281513454475
2279,Maheshate,1498.6819938674903
2280,Natalia Silva,1591.3439809784804
2281,Garrett Armfield,1500.5025500699587
2282,Emily Ducote,1482.908542913946
2283,Charles Johnson,1536.1809271230798
2284,Hamdy Abdelwahab,1500.0
2285,Adam Fugitt,1502.7256322546684
2286,Ihor Potieria,1464.1474575377053
2287,Mohammed Usman,1509.3865119699024
2288,Zac Pauga,1466.7224237052692
2289,Juliana Miller,1481.4829347112718
2290,Brogan Walker,1468.0
2291,Yazmin Jauregui,1510.3174444312406
2292,Iasmin Lucindo,1549.645751165328
2293,Da'Mon Blackshear,1489.4117410147023
2294,Lukasz Brzeski,1460.790869363976
2295,Josh Quinlan,1466.9249673720608
2296,William Gomis,1563.4330549797683
2297,Jarno Errens,1470.185311845612
2298,Abus Magomedov,1523.655229564211
2299,Ailin Perez,1544.7320713007218
2300,Cristian Quinonez,1485.5692675541138
2301,Michal Figlak,1467.5186825459018
2302,Gabriel Miranda,1483.4921599807483
2303,Danyelle Wolf,1484.8332659299374
2304,Melissa Martinez,1499.26753289523
2305,Anton Turkalj,1441.9908245302195
2306,Joe Pyfer,1545.5622312305595
2307,Denise Gomes,1517.4596520256366
2308,Daniel Zellhuber,1514.5146576228444
2309,Don Shainis,1471.653130499749
2310,Chelsea Chandler,1500.6879665139163
2311,Lucas Alexander,1483.3976991835084
2312,Waldo Cortes-Acosta,1557.0189091990735
2313,Carlos Mota,1484.0249653705541
2314,Joshua Weems,1483.3044568767157
2315,Tamires Vidal,1466.567990293491
2316,Tereza Bleda,1500.7329752030234
2317,Francis Marshall,1498.9129166109012
2318,Raul Rosas Jr.,1544.1066269087603
2319,Erik Silva,1469.6957416618095
2320,Cameron Saaiman,1512.4392697355381
2321,Steven Koslow,1484.0
2322,Alessandro Costa,1503.2141561873614
2323,Claudio Ribeiro,1469.3234999907504
2324,Mateusz Rebecki,1547.9974158183625
2325,Nick Fiore,1468.4967475192261
2326,Nick Aguirre,1468.0753307413063
2327,Mateus Mendonca,1456.189387308165
2328,Brunno Ferreira,1514.6668857297648
2329,Gabriel Bonfim,1535.0490737670152
2330,Luan Lacerda,1469.4325114363373
2331,Ismael Bonfim,1520.2180912981967
2332,Daniel Marcos,1547.982231473508
2333,Melquizael Costa,1503.8718489252244
2334,Yusaku Kinoshita,1468.0691330427412
2335,Anshul Jubli,1497.1967495888346
2336,Jeka Saragih,1483.3084522403472
2337,JeongYeong Lee,1514.3199647696126
2338,Yizha,1467.4001676713076
2339,Rinya Nakamura,1544.377715974367
2340,Toshiomi Kazama,1484.701842651388
2341,HyunSung Park,1529.7732015012416
2342,SeungGuk Choi,1484.0
2343,Jesus Aguilar,1531.197818487759
2344,Shannon Ross,1453.556602040677
2345,Francisco Prado,1486.3377475774523
2346,Jack Jenkins,1528.7528250293062
2347,Blake Bilder,1481.6385678747165
2348,Elves Brener,1515.1146065648647
2349,Jamal Pogues,1515.189210437
2350,Khusein Askhabov,1483.3601484844746
2351,Themba Gorimbo,1545.3882154731227
2352,Clayton Carpenter,1530.6242895737928
2353,Nazim Sadykhov,1529.7192056478286
2354,Nurullo Aliev,1515.5136623808964
2355,Gabriella Fernandes,1485.4711192514974
2356,Victor Martinez,1468.665060758631
2357,Carl Deaton,1469.4349104117923
2358,Trevor Peek,1482.2308897754938
2359,Bo Nickal,1544.7233247162437
2360,Farid Basharat,1562.4190094508133
2361,Loik Radzhabov,1499.3153518282309
2362,Esteban Ribovics,1534.6350177987094
2363,Vitor Petrino,1543.8828096832801
2364,Karl Williams,1525.609814262767
2365,Sedriques Dumas,1512.7694051520489
2366,Chris Duncan,1531.8081581377464
2367,Jafel Filho,1518.5069704376017
2368,Gabriel Santos,1487.5685315092792
2369,Christian Leroy Duncan,1514.6945054572307
2370,Yanal Ashmouz,1515.9099434837708
2371,Sam Patterson,1515.2732293564409
2372,Vinicius Salvador,1456.084052227039
2373,Jaqueline Amorim,1534.4122089624477
2374,Bruna Brasil,1503.6029249609426
2375,Gaston Bolanos,1498.5184323297378
2376,Junior Tafa,1488.9890875014373
2377,Fernando Padilla,1514.8558258859473
2378,Irina Alekseeva,1500.041204742154
2379,Marcus McGhee,1543.283322684484
2380,Jamey-Lyn Horth,1498.2030598282915
2381,Hailey Cowan,1484.0
2382,Trey Waters,1532.639774420175
2383,Diego Lopes,1577.0612497198206
2384,Rolando Bedoya,1455.13009070977
2385,Braxton Smith,1483.7978973144723
2386,Ikram Aliskerov,1522.9263074136463
2387,Tainara Lisboa,1530.8309022410565
2388,Ketlen Souza,1517.932706446754
2389,Muin Gafurov,1491.4050653138179
2390,Jesse Butler,1471.1617989072342
2391,Muhammad Naimov,1530.934288223091
2392,Steve Erceg,1518.9476896043277
2393,Austen Lane,1486.2497665649587
2394,Joshua Van,1540.360201236736
2395,Chepe Mariscal,1563.919314186096
2396,Nursulton Ruziboev,1518.3529558201753
2397,Westin Wilson,1486.947607969598
2398,Ivana Petrovic,1498.3705476366135
2399,Val Woodburn,1469.37711031826
2400,Terrence Mitchell,1470.0362510852945
2401,Edgar Chairez,1485.1358994277473
2402,Bassil Hafez,1503.9816271890984
2403,Viktoriia Dudakova,1508.8634317202705
2404,Azat Maksum,1497.4804103068582
2405,Mick Parkin,1561.104926998033
2406,Shauna Bannon,1500.002614702159
2407,Daniel Barez,1499.270581677492
2408,Jonny Parsons,1516.667045390844
2409,Darrius Flowers,1455.5777600109475
2410,Dennis Buzukja,1470.5462301136613
2411,Asu Almabayev,1563.3096333425133
2412,Isaac Dulgarian,1516.0886525430437
2413,Luana Santos,1527.9543142955042
2414,Jose Johnson,1486.183266116159
2415,Billy Ray Goff,1499.2995410490023
2416,Bogdan Guskov,1518.6015052846465
2417,Yanis Ghemmouri,1471.5908632039602
2418,Jacqueline Cavalcanti,1546.6963057463431
2419,Caolan Loughran,1485.1940177299832
2420,Nora Cornolle,1517.17492608935
2421,Morgan Charriere,1516.734243197467
2422,Manolo Zecchini,1484.0
2423,Felipe dos Santos,1486.9814622247136
2424,Landon Quinones,1470.158552159819
2425,Charles Radtke,1513.3445349917467
2426,Kevin Jousset,1517.4547753162171
2427,Kiefer Crosbie,1468.7367661271164
2428,Charlie Campbell,1531.2790079121291
2429,Josefine Knutsson,1531.263693206478
2430,Marnic Mann,1468.0337215017282
2431,Montserrat Rendon,1499.903299473578
2432,Ravena Oliveira,1484.7154589556562
2433,Brendon Marotte,1469.3168998563476
2434,Melissa Mullins,1500.7991891210631
2435,Shara Magomedov,1562.5418423045905
2436,Mohammad Yahya,1467.8961392896058
2437,Kaynan Kruschewsky,1467.699160765397
2438,Eduarda Moura,1498.5989393439945
2439,Kaue Fernandes,1499.6680036419991
2440,Kevin Borjas,1468.7374210404391
2441,Payton Talbott,1545.744791177708
2442,Myktybek Orolbai,1518.757668491798
2443,Caio Machado,1469.0911559494884
2444,Rafael Estevam,1515.2673064481696
2445,Zachary Reese,1515.9119615117156
2446,Rodolfo Bellato,1515.474184357322
2447,Talita Alencar,1499.263693206478
2448,Rayanne dos Santos,1468.736306793522
2449,Shamil Gaziev,1519.781168884785
2450,Jean Silva,1548.3683173491593
2451,Tom Nolan,1514.1108189592326
2452,Felipe Bunes,1485.317754951079
2453,Ramon Taveras,1516.0
2454,Serhiy Sidey,1484.0
2455,MarQuel Mederos,1515.3322132087055
2456,Thomas Petersen,1501.9498354624006
2457,Robert Bryczek,1482.7638507875286
2458,Bolaji Oki,1499.9907388657984
2459,Timmy Cuamba,1468.1214035256087
2460,Hyder Amil,1530.6406498896513
2461,Carlos Prates,1551.438297858472
2462,Carlos Vera,1485.3664319960967
2463,Zhang Mingyang,1516.0
2464,Brendson Ribeiro,1468.736306793522
2465,Danny Barlow,1531.2053029618517
2466,Oban Elliott,1530.8321300450066
2467,Ronaldo Rodriguez,1529.0316609639901
2468,Bekzat Almakhan,1487.0109749834364
2469,Vinicius Oliveira,1534.25311708114
2470,Benardo Sopaj,1484.0
2471,AJ Cunningham,1485.5197020257817
2472,Abdul-Kareem Al-Selwady,1484.0
2473,Michael Page,1507.4797146561805
2474,Robelis Despaigne,1482.4001434472239
2475,Danny Silva,1516.858024423613
2476,Charalampos Grigoriou,1466.5247203120807
2477,Mitch Ramirez,1485.1599620036818
2478,Steven Nguyen,1482.5065357619271
2479,Daria Zhelezniakova,1501.3444558470585
2480,Andre Lima,1545.9018356207914
2481,Igor Severino,1484.0
2482,Luis Pajuelo,1483.9447654072455
2483,Connor Matthews,1482.590857438472
2484,Ibo Aslan,1529.3397087124472
2485,Angel Pacheco,1483.327934866059
2486,Valter Walker,1498.2312805074819
2487,Victor Hugo,1501.4641668138972
2488,Pedro Falcao,1484.0
2489,Jean Matsumoto,1531.8023229913383
2490,Cesar Almeida,1515.1673957553978
2491,Dylan Budka,1471.1376933749582
2492,Kayla Harrison,1536.4742735130278
2493,Jhonata Diniz,1532.5368627180646
2494,Chris Padilla,1530.5099746867668
2495,James Llontop,1468.1135293056768
2496,Mauricio Ruffy,1516.350663411178
2497,Dione Barbosa,1501.2591512535753
2498,Ernesta Kareckaite,1484.0
2499,Oumar Sy,1531.782435845874
2500,Tuco Tokkos,1484.0
2501,Mitch Raposo,1484.736306793522
2502,Puja Tomar,1515.263693206478
2503,Carli Judice,1482.5305758760805
2504,Julia Polastri,1502.034919913321
2505,Antonio Trocoli,1484.8106462274006
2506,Magomed Gadzhiyasulov,1515.263693206478
2507,ChangHo Lee,1516.0
2508,Xiao Long,1484.0
2509,Felipe Lima,1518.250010399216
2510,Rei Tsuruya,1516.030480495324
2511,Fatima Kline,1485.4707644751861
2512,Alice Ardelean,1467.2302480130068
2513,Jordan Vucenic,1483.3897137072704
2514,Nikolay Veretennikov,1484.733494246962
2515,Quang Le,1487.3288009144007
2516,Stephanie Luciano,1516.736306793522
2517,Stewart Nicoll,1484.7331337306935
2518,Mairon Santos,1516.0
2519,Kaan Ofli,1484.0
2520,Ryan Loder,1516.0
2521,Robert Valentin,1484.0
2522,Jose Daniel Medina,1483.9957499561322
2523,Wang Cong,1514.6911741275796
2524,Nathan Fletcher,1516.0
2525,Zygimantas Ramaska,1484.0
2526,Ivan Erslan,1482.6303125814184
2527,Ramazan Temirov,1515.9390461004107
2528,Sean Sharaf,1482.6990697049862
2529,Cody Haddon,1515.3355669942562
2530,Lucas Rocha,1484.7055053772028
2531,Cameron Smotherman,1515.9958503306282
2532,Rafael Cerqueira,1484.6436080587127
2533,Carlos Leal,1487.1431862972718
